
Sysinternals Autoruns v14.3 - Autostart program viewer
Copyright ? 2002-2026 Mark Russinovich
Sysinternals - www.sysinternals.com

Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
1/14/2026 10:34:30 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Security and Maintenance Shell Service Object,enabled,Explorer,System-wide,Security and Maintenance,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\Actioncenter.dll,10.0.26100.7309,C:\WINDOWS\System32\Actioncenter.dll,EE90D027CE854B480E2C4F2B7D82BD72,74EA76C913E05D3109A734D213953D41EC8E26CE,27D3D05DA7E81B9B556243E3BD7649EA0616AC55,932B6B2EC4706829B97408CE4EAB45E2BCD5EA1BCDFA8796CC62BC1EB4DBEAC3,F794A046C1787F660DA9BB6CED4BC6A674566971D1058CE8028ACDADF4167FE1,D075EDD0BAF82A69DC4C51C36EE36CB1
1/14/2026 10:34:55 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,ShellFolder for CD Burning,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\shell32.dll,10.0.26100.32230,C:\WINDOWS\system32\shell32.dll,9F926B16DA9AED88EA90AA289E861277,12C554CAB8453ECA03416209FDC93911BC5CE353,8EEF1807A9A92747862EAE5A3167870D264D9A65,41A8A97476BF4200A208006FF35C08114A6ED8A71613D2E626C13DCE9F4AB3B1,FA91CC73B180A9CEDCACCFFD20B23EFEA1CDE1EC527C22908B7011ACBDA64D45,105F6FB6879CF739C6C94991D24D389E
1/14/2026 10:34:37 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Sync Center Shell Service Object (Internal),enabled,Explorer,System-wide,Microsoft Sync Center,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\SyncCenter.dll,10.0.26100.32230,C:\WINDOWS\System32\SyncCenter.dll,65BBBC8074F8A17004ED6BB66EECFD89,E2790706A50B9AC9BF008F89D4271E4FE5711B17,57DD01902F69D74D31B08A9774049ADA0763589D,E5A6EC25BBAF0B56F5814803F11E15D26341CF060909F6CC73952AEB158B19A3,97B218DDC005325761CF6EDC31F47AEC244B7A3C9F21E4A0E0533A0A7E668A08,5E73D54B5E6D3B6E5AD68697E1AD1415
1/14/2026 10:34:56 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,UnexpectedShutdownReason,enabled,Explorer,System-wide,Systray shell service object,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\stobject.dll,10.0.26100.32230,C:\WINDOWS\system32\stobject.dll,7AB3938A219A0994C70E05BEF8463A82,9B1C911BD3543C4D05F2921E4BC3B359D1FB95A1,C7F45B8668F8568146FFC5E8E694999425A873D3,671BB536B119827FA2945EAA0104478DB7E2031BC7FDF1670E220BB9755B19E7,0692A55567F141A4DC7C924FA576FF8F56D33A06C4E056F603DB78DF6A1087C4,986B815EBF5372CFA50FACF7C08E72C8
1/14/2026 10:34:30 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,User Account Control Check Service,enabled,Explorer,System-wide,Security and Maintenance Providers,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\hcproviders.dll,10.0.26100.7309,C:\WINDOWS\System32\hcproviders.dll,3981B8872806F0D2FFED1A03E90E8106,EAB269E8F1273BD36FCCF95B90628E1DFACA9FE6,085A7E1B600BBDD40973081CCD76B3788AD044F4,114DA7D33D9F5F5F6A4E5E8353B7B9A9ED953A056240E154908DC061A8C0DE6C,4DC733EB7FCF4D48CC466880C7E30CF981AC935EDCF514F8904CA12AD52F8EA0,B1AB28248A9EAE950CB73856F4FF75F5
1/14/2026 10:34:54 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,WebCheck,enabled,Explorer,System-wide,Shell Doc Object and Control Library,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\shdocvw.dll,10.0.26100.32230,C:\Windows\System32\shdocvw.dll,84869F6767CCC1D5E0DC2FFFDFDA649D,359F4B922A7015309E5E8342158AA3126E590711,81F1AEA03BF45AACEE62C513D58F63351FA0CB2E,DA831CFE6620049CF7C8D9ECA14170E31F2294C09039A70AD0116CC2860D7BA4,BEFFFE6194215486ACE627492DC1B1FEF0CA3A36F3814AE041093D434C71E685,6B10EC424DAFF7C2524DAED5E6843551
1/14/2026 10:34:08 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Windows Search Shell Service Object,enabled,Explorer,System-wide,Indexing Options,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\srchadmin.dll,7.0.26100.32230,C:\WINDOWS\System32\srchadmin.dll,C9EB6107C91C780C762F40C05073EDCD,EEAC3E015AE949A68FEA93D2E250347744E5CFF9,07485546C2DDFD18D908050DDB7CF0B49C171815,7C64D6E43234AB023251BF99647DBF6A920979D17C34B8FB54631A734CA2D887,9A2D6987A2CCDA0C628B3E8653084E165219AE262F60074FABECBD047360A0ED,A3360923259A9A9E33A7E2EDA8ACD239
1/14/2026 10:34:41 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,Windows To Go Shell Service Object,enabled,Explorer,System-wide,Windows To Go Shell Service Object,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\System32\pwsso.dll,10.0.26100.1882,C:\WINDOWS\System32\pwsso.dll,309BAA19D96A0BD32CCA019F887ACCAE,C7317E520DBC3521C16F3EC3AD88900B9CD05473,BAC7FD68DDFF079CD199DEA6F54D7561026ABCBB,792AE18024C8AAA83853BE68912C836F838E14B1CCFCDBCE510B7DCE582CC598,4DC75318433C7D7A79E74B79DA7AABCCE76AB402EE599A7D12B518D335C59581,D1B309A14DA93A8E62F346DDDD94D07F
1/14/2026 10:35:03 AM,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects,WPDShServiceObj Class,enabled,Explorer,System-wide,Windows Portable Device Shell Service Object,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\wpdshserviceobj.dll,10.0.26100.5074,C:\WINDOWS\system32\wpdshserviceobj.dll,FEE3DEC7A5EA8499CE35D62CC9DDFAB7,60D28B236552DF1134E8250DA62A3B9B5E012308,9EF0D90A8566ECA0C7C1FB9D098A1BD99E7C6878,CC8B2C4E4CFE69EC7D0567F1888AA166F88162E1EB26ED9D97CAE62DAB3D8A9F,310AE96433AD22D3DFFA3F249614CC95FBB9B6A3A284FE03F9DBFB9C59DD2683,8F9468D442860D5BD5BFDE894744BD4A
4/1/2024 1:12:54 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,,,Explorer,System-wide,,,,,,,,,,,,
1/14/2026 10:34:32 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,about,enabled,Explorer,System-wide,Microsoft (R) HTML Viewer,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\mshtml.dll,11.0.26100.32230,C:\Windows\System32\mshtml.dll,AC8D593080C647CE5CE1C9F235F3D239,2055A8DBF075FFA045F1B3DE6A35916B219E4067,CBFFFC41D7961FE2B961BD3FF95F78966739790D,D444D9ED284B501D2D0632BFE674285A5671920BA2DB4F8AC8530567C9F15208,F9ADA9C945497A8E334E649F3104E45840727664E130C3951EFF8228205435BD,48EB7011E604F6DD818967576F19DD15
1/14/2026 10:34:31 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,cdl,enabled,Explorer,System-wide,OLE32 Extensions for Win32,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\urlmon.dll,11.0.26100.32230,C:\Windows\System32\urlmon.dll,A0B1FC10A9621A2BFEAA4E4BEA86DDC3,740F2294B1C8D9F46E33ECBCFDC17FA867910554,B414B120AED37F012DE4BF00EC48DD0727709B39,0B76B69AD3888A3DD4EE2BB51C37114333743869440F455ABA8124047CB33A74,C78DD461CAA290A4A2D4343A87BD741F4B8E818948F74296F3AF8E222F0C1121,CC6BE0BF5B54B1D4708DF5B8900604F7
1/14/2026 10:35:00 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,dvd,enabled,Explorer,System-wide,ActiveX control for streaming video,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\msvidctl.dll,6.5.26100.5074,C:\Windows\System32\msvidctl.dll,09262CAEE50DE01687244C9BACDB5691,4E82F9D9E270DCECB75A46F7323816E1F95353AF,93F78345ED118EFB2E1D7DAC882D3A6EF6251BC2,6AD8EEF91DE27AED8EC92726B3086F62C9F1CA5ACE62D3D13623A1EAE89628D5,2685EA869BEC1D9997239062CF4C50CE12286E777F3D94E3572910C7B335B3DF,FA40A0935711DC91E864E461E73FB1E4
1/14/2026 10:34:31 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,file,enabled,Explorer,System-wide,OLE32 Extensions for Win32,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\urlmon.dll,11.0.26100.32230,C:\Windows\System32\urlmon.dll,A0B1FC10A9621A2BFEAA4E4BEA86DDC3,740F2294B1C8D9F46E33ECBCFDC17FA867910554,B414B120AED37F012DE4BF00EC48DD0727709B39,0B76B69AD3888A3DD4EE2BB51C37114333743869440F455ABA8124047CB33A74,C78DD461CAA290A4A2D4343A87BD741F4B8E818948F74296F3AF8E222F0C1121,CC6BE0BF5B54B1D4708DF5B8900604F7
1/14/2026 10:34:31 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,ftp,enabled,Explorer,System-wide,OLE32 Extensions for Win32,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\urlmon.dll,11.0.26100.32230,C:\Windows\System32\urlmon.dll,A0B1FC10A9621A2BFEAA4E4BEA86DDC3,740F2294B1C8D9F46E33ECBCFDC17FA867910554,B414B120AED37F012DE4BF00EC48DD0727709B39,0B76B69AD3888A3DD4EE2BB51C37114333743869440F455ABA8124047CB33A74,C78DD461CAA290A4A2D4343A87BD741F4B8E818948F74296F3AF8E222F0C1121,CC6BE0BF5B54B1D4708DF5B8900604F7
1/14/2026 10:34:31 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,http,enabled,Explorer,System-wide,OLE32 Extensions for Win32,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\urlmon.dll,11.0.26100.32230,C:\Windows\System32\urlmon.dll,A0B1FC10A9621A2BFEAA4E4BEA86DDC3,740F2294B1C8D9F46E33ECBCFDC17FA867910554,B414B120AED37F012DE4BF00EC48DD0727709B39,0B76B69AD3888A3DD4EE2BB51C37114333743869440F455ABA8124047CB33A74,C78DD461CAA290A4A2D4343A87BD741F4B8E818948F74296F3AF8E222F0C1121,CC6BE0BF5B54B1D4708DF5B8900604F7
1/14/2026 10:34:31 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,https,enabled,Explorer,System-wide,OLE32 Extensions for Win32,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\urlmon.dll,11.0.26100.32230,C:\Windows\System32\urlmon.dll,A0B1FC10A9621A2BFEAA4E4BEA86DDC3,740F2294B1C8D9F46E33ECBCFDC17FA867910554,B414B120AED37F012DE4BF00EC48DD0727709B39,0B76B69AD3888A3DD4EE2BB51C37114333743869440F455ABA8124047CB33A74,C78DD461CAA290A4A2D4343A87BD741F4B8E818948F74296F3AF8E222F0C1121,CC6BE0BF5B54B1D4708DF5B8900604F7
1/14/2026 10:34:30 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,its,enabled,Explorer,System-wide,Microsoft? InfoTech Storage System Library,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\itss.dll,10.0.26100.7309,C:\Windows\System32\itss.dll,E61CAA7ABBFB8615FDC28BA2A59FCE23,5CC734612438F90D2852FFCC91DDBE23122B9E24,1B865B42D0DC31C326BBBA70ADE7EAEA019D32A2,A9A7DE3AC4497885BA5A6451782F9633DBB202AC1F7F34B95657F200C86C6CBB,75E574D351FFCF2A127B386D60595B934873A67DC23B7F5076A82723F832E730,FF1BF28DB084202C51DD2840A3DDD211
1/14/2026 10:34:32 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,javascript,enabled,Explorer,System-wide,Microsoft (R) HTML Viewer,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\mshtml.dll,11.0.26100.32230,C:\Windows\System32\mshtml.dll,AC8D593080C647CE5CE1C9F235F3D239,2055A8DBF075FFA045F1B3DE6A35916B219E4067,CBFFFC41D7961FE2B961BD3FF95F78966739790D,D444D9ED284B501D2D0632BFE674285A5671920BA2DB4F8AC8530567C9F15208,F9ADA9C945497A8E334E649F3104E45840727664E130C3951EFF8228205435BD,48EB7011E604F6DD818967576F19DD15
1/14/2026 10:34:31 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,local,enabled,Explorer,System-wide,OLE32 Extensions for Win32,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\urlmon.dll,11.0.26100.32230,C:\Windows\System32\urlmon.dll,A0B1FC10A9621A2BFEAA4E4BEA86DDC3,740F2294B1C8D9F46E33ECBCFDC17FA867910554,B414B120AED37F012DE4BF00EC48DD0727709B39,0B76B69AD3888A3DD4EE2BB51C37114333743869440F455ABA8124047CB33A74,C78DD461CAA290A4A2D4343A87BD741F4B8E818948F74296F3AF8E222F0C1121,CC6BE0BF5B54B1D4708DF5B8900604F7
1/14/2026 10:34:32 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,mailto,enabled,Explorer,System-wide,Microsoft (R) HTML Viewer,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\mshtml.dll,11.0.26100.32230,C:\Windows\System32\mshtml.dll,AC8D593080C647CE5CE1C9F235F3D239,2055A8DBF075FFA045F1B3DE6A35916B219E4067,CBFFFC41D7961FE2B961BD3FF95F78966739790D,D444D9ED284B501D2D0632BFE674285A5671920BA2DB4F8AC8530567C9F15208,F9ADA9C945497A8E334E649F3104E45840727664E130C3951EFF8228205435BD,48EB7011E604F6DD818967576F19DD15
1/14/2026 10:34:34 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,mhtml,enabled,Explorer,System-wide,Microsoft Internet Messaging API Resources,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\inetcomm.dll,10.0.26100.32230,C:\Windows\System32\inetcomm.dll,A5092F310F7979757DE792A90DE7A238,5C6DDF9A370E11E60AC5F8092F6E9EF64E25E2A4,DD0DD6B32E9F3C2778E2D1B88EB175B3313F36F4,A04CFD43ABDF98A6EC3014A7F847C9705B7E13E2E36D424FAEC50CB37F1992BB,8533A95A98301F1AF03A3EA32AE2799E11DE359D684E30BA725CDE797FCFE021,C46DD66ADB3B5FBC1D005FFF6307DAB2
1/14/2026 10:34:31 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,mk,enabled,Explorer,System-wide,OLE32 Extensions for Win32,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\urlmon.dll,11.0.26100.32230,C:\Windows\System32\urlmon.dll,A0B1FC10A9621A2BFEAA4E4BEA86DDC3,740F2294B1C8D9F46E33ECBCFDC17FA867910554,B414B120AED37F012DE4BF00EC48DD0727709B39,0B76B69AD3888A3DD4EE2BB51C37114333743869440F455ABA8124047CB33A74,C78DD461CAA290A4A2D4343A87BD741F4B8E818948F74296F3AF8E222F0C1121,CC6BE0BF5B54B1D4708DF5B8900604F7
1/14/2026 10:34:30 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,ms-its,enabled,Explorer,System-wide,Microsoft? InfoTech Storage System Library,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\itss.dll,10.0.26100.7309,C:\Windows\System32\itss.dll,E61CAA7ABBFB8615FDC28BA2A59FCE23,5CC734612438F90D2852FFCC91DDBE23122B9E24,1B865B42D0DC31C326BBBA70ADE7EAEA019D32A2,A9A7DE3AC4497885BA5A6451782F9633DBB202AC1F7F34B95657F200C86C6CBB,75E574D351FFCF2A127B386D60595B934873A67DC23B7F5076A82723F832E730,FF1BF28DB084202C51DD2840A3DDD211
1/14/2026 10:34:32 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,res,enabled,Explorer,System-wide,Microsoft (R) HTML Viewer,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\mshtml.dll,11.0.26100.32230,C:\Windows\System32\mshtml.dll,AC8D593080C647CE5CE1C9F235F3D239,2055A8DBF075FFA045F1B3DE6A35916B219E4067,CBFFFC41D7961FE2B961BD3FF95F78966739790D,D444D9ED284B501D2D0632BFE674285A5671920BA2DB4F8AC8530567C9F15208,F9ADA9C945497A8E334E649F3104E45840727664E130C3951EFF8228205435BD,48EB7011E604F6DD818967576F19DD15
1/14/2026 10:34:54 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,tbauth,enabled,Explorer,System-wide,TBAuth protocol handler,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\tbauth.dll,10.0.26100.32230,C:\Windows\System32\tbauth.dll,3B077A36B57F5B1F0AC9CD47E4401096,666F540139B0992E18EEDEDD1D270444B981FE46,5BB0CBF4A15C18364B5D459DF95DB6232F51FE3B,11E82EB63E3CED34DA76375AA86D93236B3389438B60DFC32B7D3E58047372B8,22F0DEF6DF2444064AAD8C66F97906E540AB1B6719EF3B7E790D5F9C4EBF788A,2913007D07D7C4149AC6958347A4A5AB
1/14/2026 10:35:00 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,tv,enabled,Explorer,System-wide,ActiveX control for streaming video,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\msvidctl.dll,6.5.26100.5074,C:\Windows\System32\msvidctl.dll,09262CAEE50DE01687244C9BACDB5691,4E82F9D9E270DCECB75A46F7323816E1F95353AF,93F78345ED118EFB2E1D7DAC882D3A6EF6251BC2,6AD8EEF91DE27AED8EC92726B3086F62C9F1CA5ACE62D3D13623A1EAE89628D5,2685EA869BEC1D9997239062CF4C50CE12286E777F3D94E3572910C7B335B3DF,FA40A0935711DC91E864E461E73FB1E4
1/14/2026 10:34:32 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,vbscript,enabled,Explorer,System-wide,Microsoft (R) HTML Viewer,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\mshtml.dll,11.0.26100.32230,C:\Windows\System32\mshtml.dll,AC8D593080C647CE5CE1C9F235F3D239,2055A8DBF075FFA045F1B3DE6A35916B219E4067,CBFFFC41D7961FE2B961BD3FF95F78966739790D,D444D9ED284B501D2D0632BFE674285A5671920BA2DB4F8AC8530567C9F15208,F9ADA9C945497A8E334E649F3104E45840727664E130C3951EFF8228205435BD,48EB7011E604F6DD818967576F19DD15
1/14/2026 10:34:54 AM,HKLM\SOFTWARE\Classes\Protocols\Handler,windows.tbauth,enabled,Explorer,System-wide,TBAuth protocol handler,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\tbauth.dll,10.0.26100.32230,C:\Windows\System32\tbauth.dll,3B077A36B57F5B1F0AC9CD47E4401096,666F540139B0992E18EEDEDD1D270444B981FE46,5BB0CBF4A15C18364B5D459DF95DB6232F51FE3B,11E82EB63E3CED34DA76375AA86D93236B3389438B60DFC32B7D3E58047372B8,22F0DEF6DF2444064AAD8C66F97906E540AB1B6719EF3B7E790D5F9C4EBF788A,2913007D07D7C4149AC6958347A4A5AB
9/17/2026 3:27:10 PM,HKLM\Software\Classes\*\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,,,,,,,,
1/14/2026 10:34:55 AM,HKLM\Software\Classes\*\ShellEx\ContextMenuHandlers,Open With,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\shell32.dll,10.0.26100.32230,C:\WINDOWS\system32\shell32.dll,9F926B16DA9AED88EA90AA289E861277,12C554CAB8453ECA03416209FDC93911BC5CE353,8EEF1807A9A92747862EAE5A3167870D264D9A65,41A8A97476BF4200A208006FF35C08114A6ED8A71613D2E626C13DCE9F4AB3B1,FA91CC73B180A9CEDCACCFFD20B23EFEA1CDE1EC527C22908B7011ACBDA64D45,105F6FB6879CF739C6C94991D24D389E
1/14/2026 10:34:55 AM,HKLM\Software\Classes\*\ShellEx\ContextMenuHandlers,Open With EncryptionMenu,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\shell32.dll,10.0.26100.32230,C:\WINDOWS\system32\shell32.dll,9F926B16DA9AED88EA90AA289E861277,12C554CAB8453ECA03416209FDC93911BC5CE353,8EEF1807A9A92747862EAE5A3167870D264D9A65,41A8A97476BF4200A208006FF35C08114A6ED8A71613D2E626C13DCE9F4AB3B1,FA91CC73B180A9CEDCACCFFD20B23EFEA1CDE1EC527C22908B7011ACBDA64D45,105F6FB6879CF739C6C94991D24D389E
1/14/2026 10:34:40 AM,HKLM\Software\Classes\*\ShellEx\ContextMenuHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\ntshrui.dll,10.0.26100.32230,C:\WINDOWS\system32\ntshrui.dll,E9491072F411A8867ADE1962AA7DCEB9,E9C6168FC33DFE705FC6F10A6427D34E360F4EA2,AFA1868E2F007D3001EE8AAFD99F1A5BE20E3BBE,63A9A960B522B4D981BAE87286ECEC1A8D0B50AF3396C688525735BF4E483984,2896ACDA6DD2F24441ABC3474DF765718AC5A9F0509475C78FA2226AC8B1EBDE,6345E2300B7D3405ACBE7E966CA8CD80
1/14/2026 10:34:55 AM,HKLM\Software\Classes\*\ShellEx\ContextMenuHandlers,Start Menu Pin,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\shell32.dll,10.0.26100.32230,C:\WINDOWS\system32\shell32.dll,9F926B16DA9AED88EA90AA289E861277,12C554CAB8453ECA03416209FDC93911BC5CE353,8EEF1807A9A92747862EAE5A3167870D264D9A65,41A8A97476BF4200A208006FF35C08114A6ED8A71613D2E626C13DCE9F4AB3B1,FA91CC73B180A9CEDCACCFFD20B23EFEA1CDE1EC527C22908B7011ACBDA64D45,105F6FB6879CF739C6C94991D24D389E
1/14/2026 10:34:55 AM,HKLM\Software\Classes\*\ShellEx\ContextMenuHandlers,Taskband Pin,enabled,Explorer,System-wide,Windows Shell Common Dll,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\shell32.dll,10.0.26100.32230,C:\WINDOWS\system32\shell32.dll,9F926B16DA9AED88EA90AA289E861277,12C554CAB8453ECA03416209FDC93911BC5CE353,8EEF1807A9A92747862EAE5A3167870D264D9A65,41A8A97476BF4200A208006FF35C08114A6ED8A71613D2E626C13DCE9F4AB3B1,FA91CC73B180A9CEDCACCFFD20B23EFEA1CDE1EC527C22908B7011ACBDA64D45,105F6FB6879CF739C6C94991D24D389E
1/14/2026 10:34:26 AM,HKLM\Software\Classes\*\ShellEx\ContextMenuHandlers,WorkFolders,enabled,Explorer,System-wide,Microsoft (C) Work Folders Shell Extension,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\WorkfoldersShell.dll,10.0.26100.7309,C:\Windows\System32\WorkfoldersShell.dll,D73DAD64C64FD3961D5628F82159EE6E,1B0666AAAE4763C09CC55125C2A932B4876BB1E4,B5140B1C16C823F6FD89BB3C1E1AC17A56AE2D1F,C1FA865F0E02D4D29A60F87B5F7703F42B15C2345DEB2EB3F1A549B0DECEF5AB,2996CD0846A83325A940C00BADA5FF719C05BFD51C1D13C7BFA944E0811A3A5D,5D0F096A37F75F198E247F4A368E8DAC
9/17/2026 3:27:10 PM,HKLM\Software\Classes\Drive\ShellEx\ContextMenuHandlers,,,Explorer,System-wide,,,,,,,,,,,,
1/14/2026 10:34:27 AM,HKLM\Software\Classes\Drive\ShellEx\ContextMenuHandlers,EnhancedStorageShell,enabled,Explorer,System-wide,Windows Enhanced Storage Shell Extension DLL,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\Windows\System32\EhStorShell.dll,10.0.26100.5074,C:\Windows\System32\EhStorShell.dll,E2E6E3EC955E441C3FC94510AD95BAE1,84689F5571FAD2E04EAFC60333A85188FFF2117D,6E2F6D9DA508B8906E013F11EB32F59334DB255F,33E93B8F92B3966FE68BAC1B79FAB5F57418A27D3EC57EF0BDD8EDA1ED2F08A3,71A3ABC06FB16C16A907554D2D7D77B0703A847C463590EE2C2FA335090DA8C2,8A90341B5906E05E7ED6FFB90F5BF7F9
1/14/2026 10:35:03 AM,HKLM\Software\Classes\Drive\ShellEx\ContextMenuHandlers,Portable Devices Menu,enabled,Explorer,System-wide,Portable Devices Shell Extension,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\wpdshext.dll,10.0.26100.7309,C:\WINDOWS\system32\wpdshext.dll,B083899907A8AB7F755D5BEC12F37A57,EF1F4B1AB66C7CF7FCD711B0D26582645F5A6C0A,CD9E877FF7FB3DBE25F028A4B451E4244320C7AD,C8B19DEFC67AE8668DBCF4DDEA7DF73CAA4B1142BABAAE389454690419996320,E45D165C66E71CFAF7CBC464573C7772DE776141D6B6327F629F4359C2F1911A,081C2C90E5EB0E6139792F2D0E6A39E8
1/14/2026 10:34:58 AM,HKLM\Software\Classes\Drive\ShellEx\ContextMenuHandlers,Previous Versions Property Page,enabled,Explorer,System-wide,Previous Versions property page,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\twext.dll,10.0.26100.32230,C:\WINDOWS\system32\twext.dll,294D927BCDB73B6C73C17F376D26E666,918B3AE1A12DDCC13CD109F904A631FC32A74443,89AA3139C6EF41B3EDE247B185D893410C029CF2,40CF83478AEB9FF0996489A6AD45FE6AFDAF2851ECD77A0CD5A8FFB37D38E5C9,84DCFD4BBE52EC3DCEAAF4B130FBC1D268CFB0BFDBAD1ACD9672CD7707A41F45,9E0235EE12947820AABE0A7628CC6DA1
1/14/2026 10:34:40 AM,HKLM\Software\Classes\Drive\ShellEx\ContextMenuHandlers,Sharing,enabled,Explorer,System-wide,Shell extensions for sharing,(Verified) Microsoft Windows,(Verified) Microsoft Windows,C:\WINDOWS\system32\ntshrui.dll,10.0.26100.32230,C:\WINDOWS\system32\ntshrui.dll,E9491072F411A8867ADE1962AA7DCEB9,E9C6168FC33DFE705FC6F10A6427D34E360F4EA2,AFA1868E2F007D3001EE8AAFD99F1A5BE20E3BBE,63A9A960B522B4D981BAE87286ECEC1A8D0B50AF3396C688525735BF4E483984,2896ACDA6DD2F24441ABC3474DF765718AC5A9F0509475C78FA2226AC8B1EBDE,6345E2300B7D3405ACBE7E966CA8CD80
